fips code,county,sector,scc,pollutant desc,total emissions,emissions uom
36005,Bronx,Fuel Comb - Residential - Natural Gas,2104006000,Fluoranthene,0.0739862,LB
36005,Bronx,Fuel Comb - Residential - Natural Gas,2104006000,Nitrogen Oxides,1159.116,TON
36005,Bronx,Fuel Comb - Residential - Natural Gas,2104006000,Sulfur Dioxide,7.398612,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Anthracene,0.1259462,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Sulfate Portion of PM2.5-PRI,0.0012885,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Benzo[k]Fluoranthene,0.1953026,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Mercury,0.000547495,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Naphthalene,75.9334,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Volatile Organic Compounds,2.299479,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008530,PM2.5 Primary (Filt + Cond),0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008500,"1,3-Butadiene",0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008500,PM10 Primary (Filt + Cond),0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008500,PM2.5 Filterable,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008500,PM2.5 Primary (Filt + Cond),0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Acrolein,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Phenol,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Catechol,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Ethyl Benzene,1.156304,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,"Benzo[g,h,i,]Perylene",0.00931704,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,"Benzo(g,h,i)Fluoranthene",0.00414048,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,2-Methylphenanthrene,0.0939182,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Nitrate portion of PM2.5-PRI,0.000225618,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Organic Carbon portion of PM2.5-PRI,0.0627217,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Sulfur Dioxide,0.007026395,TON
36061,New York,Fuel Comb - Residential - Other,2104002000,Bis(2-Ethylhexyl)Phthalate,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Chrysene,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Chloroform,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Cumene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Ammonia,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Nitrate portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Remaining PMFINE portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Cresol/Cresylic Acid (Mixed Isomers),0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008615,Hydroquinone,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Anthracene,0.53328,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Cresol/Cresylic Acid (Mixed Isomers),72.7988,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Benzo[k]Fluoranthene,0.0204688,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Benzene,59.3738,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Sulfur Dioxide,0.006517798,TON
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Manganese,60.30106,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Nitrogen Oxides,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Benzo[a]Pyrene,2.42864e-12,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Phenanthrene,6.83958e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Organic Carbon portion of PM2.5-PRI,4.19785e-12,TON
36061,New York,Fuel Comb - Residential - Wood,2104008612,Acrolein,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Ethyl Benzene,9.97622e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Anthracene,1.49861e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,Benzene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,1-Methylphenanthrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Nitrogen Oxides,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,PM10 Filterable,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Benzo[a]Pyrene,0.142772,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Benzene,127.067,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Naphthalene,11.60734,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Nitrate portion of PM2.5-PRI,0.00320999,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,PM2.5 Primary (Filt + Cond),1.689467,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Sulfate Portion of PM2.5-PRI,0.00692681,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Fluoranthene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Formaldehyde,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Mercury,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Remaining PMFINE portion of PM2.5-PRI,0.0,TON
36081,Queens,Fuel Comb - Residential - Natural Gas,2104006000,Remaining PMFINE portion of PM2.5-PRI,3.40304,TON
36061,New York,Fuel Comb - Residential - Wood,2104008700,Carbon Monoxide,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008700,Formaldehyde,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008700,Nickel,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Phenanthrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Hexane,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Arsenic,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Hydroquinone,5.25114,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,"Indeno[1,2,3-c,d]Pyrene",0.1141686,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Chrysene,0.1318198,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,2-Methylnaphthalene,4.57948,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Ammonia,0.07122236,TON
36081,Queens,Fuel Comb - Residential - Other,2104007000,PM Condensible,0.257617,TON
36047,Kings,Fuel Comb - Residential - Oil,2104004000,Lead,50.9626,LB
36047,Kings,Fuel Comb - Residential - Oil,2104004000,Fluorene,0.1802238,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,Anthracene,0.001064222,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,Acetaldehyde,0.527162,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,PM2.5 Primary (Filt + Cond),0.002655502,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Nitrate portion of PM2.5-PRI,0.000219751,TON
36061,New York,Fuel Comb - Residential - Oil,2104011000,Beryllium,1.0875192,LB
36061,New York,Fuel Comb - Residential - Oil,2104011000,PM Condensible,1.685655,TON
36047,Kings,Fuel Comb - Residential - Natural Gas,2104006000,Ammonia,674.9386,TON
36061,New York,Fuel Comb - Residential - Wood,2104009000,Fluorene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104009000,Nitrate portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008031,"Benzo(g,h,i)Fluoranthene",0.00403282,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Fluoranthene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Benzo[a]Pyrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,1-Methylphenanthrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Acenaphthene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Remaining PMFINE portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008021,Anthracene,0.0612516,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Fluoranthene,0.0543074,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,PM Condensible,1.593731e-10,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,Acrolein,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,Anthracene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,Pyrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,Mercury,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,Nitrate portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,Sulfur Dioxide,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008611,Cresol/Cresylic Acid (Mixed Isomers),0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008611,Fluoranthene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008611,Benzo[a]Pyrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008611,Acetaldehyde,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,Acrolein,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,Benzo[a]Pyrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,Nitrogen Oxides,0.0,TON
36085,Richmond,Fuel Comb - Residential - Oil,2104004000,Nitrate portion of PM2.5-PRI,0.0,TON
36085,Richmond,Fuel Comb - Residential - Oil,2104004000,PM2.5 Filterable,1.682896,TON
36061,New York,Fuel Comb - Residential - Natural Gas,2104006000,PM10 Primary (Filt + Cond),8.948084,TON
36061,New York,Fuel Comb - Residential - Natural Gas,2104006000,Volatile Organic Compounds,94.6432,TON
36081,Queens,Fuel Comb - Residential - Oil,2104011000,Benzene,0.409318,LB
36061,New York,Fuel Comb - Residential - Wood,2104008500,PM2.5 Primary (Filt + Cond),0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008500,Ethyl Benzene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Toluene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Pyrene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008400,Benzene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008400,Acetophenone,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Ethyl Chloride,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Naphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Nitrogen Oxides,0.0,TON
36005,Bronx,Fuel Comb - Residential - Other,2104002000,PM2.5 Filterable,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008615,Hydroquinone,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008615,Acenaphthylene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008615,Phenanthrene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008615,Acetophenone,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008615,Sulfate Portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008100,Ammonia,0.0001752081,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008100,Organic Carbon portion of PM2.5-PRI,0.00121337,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008100,Anthracene,0.000920618,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008100,Lead,0.0001465113,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008100,Cadmium,3.287386e-05,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008615,Fluoranthene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008615,Organic Carbon portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008630,Benzo[a]Pyrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008630,2-Methylnaphthalene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008630,PM Condensible,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008031,m-Xylene,0.1570718,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008614,Fluorene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008614,2-Methylnaphthalene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008614,o-Xylene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008031,Toluene,0.413622,LB
36061,New York,Fuel Comb - Residential - Wood,2104008031,Phenanthrene,0.0411004,LB
36061,New York,Fuel Comb - Residential - Wood,2104008031,Acetophenone,0.01020968,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008011,Perylene,0.00639952,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008011,Benzo[a]Pyrene,0.0404202,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008011,Fluorene,0.706678,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008700,Acenaphthene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104009000,Anthracene,0.43129,LB
36081,Queens,Fuel Comb - Residential - Wood,2104009000,Volatile Organic Compounds,3.67712,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008530,2-Methylphenanthrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008530,Mercury,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008530,2-Methylnaphthalene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104001000,Hexane,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104001000,Acenaphthene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104001000,Naphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008612,Acetophenone,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008612,Remaining PMFINE portion of PM2.5-PRI,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008612,m-Xylene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008612,Hydroquinone,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008612,"Benzo(g,h,i)Fluoranthene",0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008612,Fluoranthene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008612,2-Methylnaphthalene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008612,Ammonia,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008612,Sulfur Dioxide,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008500,Sulfur Dioxide,7.209347e-11,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,Phenanthrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,Fluorene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,PM10 Filterable,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,PM10 Primary (Filt + Cond),0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008615,Benzo[a]Pyrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008615,Organic Carbon portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008615,PM Condensible,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008500,Benzo[a]Pyrene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,"Indeno[1,2,3-c,d]Pyrene",1.159934,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,Manganese,0.1231254,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,Fluorene,11.0116,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,2-Methylnaphthalene,37.2014,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,Carbon Monoxide,49.31929,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008021,PM2.5 Primary (Filt + Cond),9.112905,TON
36081,Queens,Fuel Comb - Residential - Other,2104002000,Propionaldehyde,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104002000,Tetrachloroethylene,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104002000,"Benzo[g,h,i,]Perylene",0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104002000,Cyanide,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104002000,Sulfur Dioxide,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008615,Hydroquinone,3.74652e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008615,Acenaphthylene,4.05148e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,Toluene,9.10502e-08,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,Acenaphthylene,1.071858e-08,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,Lead,3.15482e-10,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,Cadmium,7.07871e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008700,Organic Carbon portion of PM2.5-PRI,2.61274e-09,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Organic Carbon portion of PM2.5-PRI,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Volatile Organic Compounds,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008011,Sulfate Portion of PM2.5-PRI,0.0144633,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008630,Ethyl Benzene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008630,Phenol,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008630,Cresol/Cresylic Acid (Mixed Isomers),0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008630,Organic Carbon portion of PM2.5-PRI,0.0,TON
36085,Richmond,Fuel Comb - Residential - Other,2104007000,Formaldehyde,20.9042,LB
36061,New York,Fuel Comb - Residential - Oil,2104004000,Benz[a]Anthracene,0.266978,LB
36061,New York,Fuel Comb - Residential - Oil,2104004000,Beryllium,28.05592,LB
36061,New York,Fuel Comb - Residential - Oil,2104004000,Phenanthrene,0.699068,LB
36061,New York,Fuel Comb - Residential - Oil,2104004000,Sulfate Portion of PM2.5-PRI,13.472,TON
36085,Richmond,Fuel Comb - Residential - Oil,2104011000,Pyrene,0.00066629,LB
36085,Richmond,Fuel Comb - Residential - Oil,2104011000,Benz[a]Anthracene,0.000642912,LB
36081,Queens,Fuel Comb - Residential - Oil,2104004000,Carbon Monoxide,124.8518,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Sulfur Dioxide,0.0404605,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Volatile Organic Compounds,6.615292,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008011,"1,3-Butadiene",112.5932,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Hydroquinone,16.55216,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Methylchrysene,0.01457864,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Benzo[a]Pyrene,0.244392,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Benz[a]Anthracene,0.1440388,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Lead,0.1522512,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Fluorene,4.27276,LB
36047,Kings,Fuel Comb - Residential - Other,2104007000,Acetaldehyde,0.0256856,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104009000,Carbon Monoxide,25.96702,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104009000,Organic Carbon portion of PM2.5-PRI,3.11423,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104009000,PM2.5 Filterable,5.895934,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008614,Catechol,1.761738e-09,LB
36061,New York,Fuel Comb - Residential - Wood,2104008530,Remaining PMFINE portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008630,Fluoranthene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008630,Carbon Monoxide,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008630,Nitrate portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008630,PM2.5 Filterable,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,Naphthalene,2.78416e-10,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008611,Formaldehyde,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008611,Acenaphthene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,Fluoranthene,1.112128,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,Benzo[k]Fluoranthene,0.1699972,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,1-Methylphenanthrene,0.809484,LB
36047,Kings,Fuel Comb - Residential - Other,2104002000,Fluoranthene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104002000,Bromoform,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008630,Manganese,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Anthracene,0.0283862,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Manganese,0.1030903,LB
36047,Kings,Fuel Comb - Residential - Oil,2104011000,Remaining PMFINE portion of PM2.5-PRI,0.0820492,TON
36047,Kings,Fuel Comb - Residential - Wood,2104009000,Acenaphthene,0.380704,LB
36047,Kings,Fuel Comb - Residential - Wood,2104009000,PM10 Filterable,3.322096,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Toluene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Catechol,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Benzo[a]Pyrene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008011,Cresol/Cresylic Acid (Mixed Isomers),539.74,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008614,Acetaldehyde,9.6218e-09,LB
36061,New York,Fuel Comb - Residential - Wood,2104008530,"Benzo(g,h,i)Fluoranthene",0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008530,Nitrate portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008530,PM2.5 Filterable,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008630,Formaldehyde,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008630,1-Methylphenanthrene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,PM10 Primary (Filt + Cond),3.96221e-12,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,PM2.5 Filterable,3.77598e-12,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,"Benzo(g,h,i)Fluoranthene",1.0057e-13,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,Benzo[a]Pyrene,5.14006e-11,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008611,Propionaldehyde,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008630,Fluoranthene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Fluoranthene,0.025168,LB
36047,Kings,Fuel Comb - Residential - Oil,2104011000,Arsenic,0.8832776,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008011,Chrysene,0.1407262,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008011,Mercury,0.0009664763,LB
36061,New York,Fuel Comb - Residential - Other,2104001000,Chrysene,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104001000,Manganese,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104001000,Elemental Carbon portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Other,2104001000,Nitrogen Oxides,0.0,TON
36061,New York,Fuel Comb - Residential - Other,2104001000,PM Condensible,0.0,TON
36061,New York,Fuel Comb - Residential - Other,2104001000,PM2.5 Primary (Filt + Cond),0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008700,Ethyl Benzene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008700,"1,3-Butadiene",0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008700,Anthracene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008700,"Benzo(g,h,i)Fluoranthene",0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008700,PM10 Primary (Filt + Cond),0.0,TON
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Vinyl Acetate,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Phenol,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Hexane,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Chrysene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Acetaldehyde,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Hydrogen Fluoride,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Acetophenone,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008614,Acrolein,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008614,Toluene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008614,Catechol,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008614,Nickel,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Chlorobenzene,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Pyrene,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Chrysene,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Benzofluoranthenes,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Cadmium,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Methylene Chloride,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Selenium,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008700,Formaldehyde,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008100,1-Methylphenanthrene,1.471228,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104011000,"Indeno[1,2,3-c,d]Pyrene",0.00586418,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,m-Xylene,20.6064,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,Benzo[a]Pyrene,0.385608,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,Manganese,0.01705021,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,Arsenic,0.0002051134,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,Carbon Monoxide,6.829656,TON
36005,Bronx,Fuel Comb - Residential - Oil,2104011000,"Benzo[g,h,i,]Perylene",0.00625604,LB
36005,Bronx,Fuel Comb - Residential - Other,2104001000,Tetrachloroethylene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104001000,Benzene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104001000,PM Condensible,0.0,TON
