state,state_abbr,county,year,is_partial_year,num_active_units,total_co2_mass_tons,total_so2_mass_tons,total_nox_mass_tons,total_gross_load_mwh,total_heat_input_mmbtu,co2_rate_tons_per_mwh,so2_rate_tons_per_mwh,nox_rate_tons_per_mwh,pct_heatinput_coal,pct_heatinput_natural_gas,pct_heatinput_oil,pct_heatinput_biomass_waste,pct_heatinput_other,pct_heatinput_unknown,so2_to_nox_ratio,co2_to_nox_ratio,co2_yoy_pct_change,so2_yoy_pct_change,nox_yoy_pct_change
Minnesota,MN,Brown,2026,TRUE,1,0,0.525,1.854,182,3090.5,0,0.002885,0.010187,0,0,100,0,0,0,0.2832,0,,-79.95,-79.94
Minnesota,MN,Carver,2020,FALSE,3,251.873,0.787,13.808,988.54,35700.691,0.25479,0.000796,0.013968,0,11.87,88.13,0,0,0,0.057,18.2411,,,
Minnesota,MN,Carver,2021,FALSE,3,952.924,2.109,40.921,3630.2,105060.468,0.2625,0.000581,0.011272,0,15.25,84.75,0,0,0,0.0515,23.2869,278.34,167.98,196.36
Minnesota,MN,Carver,2022,FALSE,3,564.703,0.021,17.947,1525.3,38189.546,0.37022,0.000014,0.011766,0,24.88,75.12,0,0,0,0.0012,31.465,-40.74,-99,-56.14
Minnesota,MN,Carver,2023,FALSE,3,4348.528,0.038,20.148,7793.45,97603.727,0.55797,0.000005,0.002585,0,74.98,25.02,0,0,0,0.0019,215.8293,670.06,80.95,12.26
Minnesota,MN,Carver,2024,FALSE,3,3459.159,0.049,25.492,6799.4,91233.608,0.50874,0.000007,0.003749,0,63.43,36.57,0,0,0,0.0019,135.6959,-20.45,28.95,26.52
Minnesota,MN,Carver,2025,FALSE,3,1230.363,0.037,29.18,3559.03,66604.986,0.3457,0.00001,0.008199,0,31.09,68.91,0,0,0,0.0013,42.1646,-64.43,-24.49,14.47
Minnesota,MN,Carver,2026,TRUE,1,977.707,0.005,1.258,1602.3,16443.291,0.61019,0.000003,0.000785,0,100,0,0,0,0,0.004,777.1916,-20.54,-86.49,-95.69
Minnesota,MN,Cook,2020,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Minnesota,MN,Cook,2021,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Minnesota,MN,Cook,2022,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Minnesota,MN,Cook,2023,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Minnesota,MN,Dakota,2020,FALSE,8,789309.695,4.394,198.849,1616214.78,13473254.384,0.48837,0.000003,0.000123,0,100,0,0,0,0,0.0221,3969.3923,,,
Minnesota,MN,Dakota,2021,FALSE,8,923406.453,86.07,682.337,1985092.84,16852898.267,0.46517,0.000043,0.000344,0,100,0,0,0,0,0.1261,1353.2997,16.99,1858.81,243.14
Minnesota,MN,Dakota,2022,FALSE,8,396142.717,6.745,203.485,789937.67,7003892.918,0.50149,0.000009,0.000258,0,100,0,0,0,0,0.0331,1946.7908,-57.1,-92.16,-70.18
Minnesota,MN,Dakota,2023,FALSE,8,906180.375,6.952,409.436,1907923.23,16403092.53,0.47496,0.000004,0.000215,0,100,0,0,0,0,0.017,2213.2406,128.75,3.07,101.21
Minnesota,MN,Dakota,2024,FALSE,8,1145894.39,7.272,348.537,2414875.47,20300414.325,0.47451,0.000003,0.000144,0,100,0,0,0,0,0.0209,3287.7267,26.45,4.6,-14.87
Minnesota,MN,Dakota,2025,FALSE,8,477143.815,4.137,441.084,1012699.73,10049712.842,0.47116,0.000004,0.000436,0,100,0,0,0,0,0.0094,1081.7527,-58.36,-43.11,26.55
Minnesota,MN,Dakota,2026,TRUE,7,435712.579,20.713,144.112,912929.98,7683483.894,0.47727,0.000023,0.000158,0,100,0,0,0,0,0.1437,3023.4302,-8.68,400.68,-67.33
Minnesota,MN,Goodhue,2020,FALSE,2,153397.7,0.779,46.701,222572.87,2599902.5,0.6892,0.000003,0.00021,0,100,0,0,0,0,0.0167,3284.677,,,
Minnesota,MN,Goodhue,2021,FALSE,2,261011.1,2.294,105.854,382659.21,4409503,0.6821,0.000006,0.000277,0,100,0,0,0,0,0.0217,2465.7651,70.15,194.48,126.66
Minnesota,MN,Goodhue,2022,FALSE,2,119262.3,2.129,74.645,171482.42,1998558.3,0.69548,0.000012,0.000435,0,100,0,0,0,0,0.0285,1597.7266,-54.31,-7.19,-29.48
Minnesota,MN,Goodhue,2023,FALSE,2,470195.4,2.405,135.919,700260.11,7969164.9,0.67146,0.000003,0.000194,0,100,0,0,0,0,0.0177,3459.3795,294.25,12.96,82.09
Minnesota,MN,Goodhue,2024,FALSE,2,546116.2,2.875,152.62,808362.14,9254839.8,0.67558,0.000004,0.000189,0,100,0,0,0,0,0.0188,3578.2741,16.15,19.54,12.29
Minnesota,MN,Goodhue,2025,FALSE,2,564116.3,2.975,154.545,821954.26,9559571,0.68631,0.000004,0.000188,0,100,0,0,0,0,0.0193,3650.175,3.3,3.48,1.26
Minnesota,MN,Goodhue,2026,TRUE,2,199532.2,3.286,109.065,285384.8,3347825.8,0.69917,0.000012,0.000382,0,100,0,0,0,0,0.0301,1829.4797,-64.63,10.45,-29.43
Minnesota,MN,Hennepin,2020,FALSE,2,931222.803,4.701,147.064,2219373.3,15669622.189,0.41959,0.000002,0.000066,0,100,0,0,0,0,0.032,6332.0922,,,
Minnesota,MN,Hennepin,2021,FALSE,2,585478.342,2.956,91.13,1393088.42,9851763.113,0.42027,0.000002,0.000065,0,100,0,0,0,0,0.0324,6424.6499,-37.13,-37.12,-38.03
Minnesota,MN,Hennepin,2022,FALSE,2,632933.673,3.195,119.839,1505863.04,10650256.979,0.42031,0.000002,0.00008,0,100,0,0,0,0,0.0267,5281.5333,8.11,8.09,31.5
Minnesota,MN,Hennepin,2023,FALSE,2,1045141.675,5.276,156.951,2518530.72,17586494.944,0.41498,0.000002,0.000062,0,100,0,0,0,0,0.0336,6659.0316,65.13,65.13,30.97
Minnesota,MN,Hennepin,2024,FALSE,2,1147130.165,5.791,162.644,2816740.4,19302648.525,0.40725,0.000002,0.000058,0,100,0,0,0,0,0.0356,7053.0125,9.76,9.76,3.63
Minnesota,MN,Hennepin,2025,FALSE,2,145357.752,0.733,25.364,348716.76,2445964.18,0.41684,0.000002,0.000073,0,100,0,0,0,0,0.0289,5730.8686,-87.33,-87.34,-84.41
Minnesota,MN,Hennepin,2026,TRUE,0,0,0,0,0,0,,,,,,,,,,,,-100,-100,-100
Minnesota,MN,Isanti,2020,FALSE,2,14531.883,0.08,13.777,20387.16,253991.032,0.7128,0.000004,0.000676,0,96.27,3.73,0,0,0,0.0058,1054.793,,,
Minnesota,MN,Isanti,2021,FALSE,2,66921.322,0.355,42.734,96432.04,1149382.821,0.69397,0.000004,0.000443,0,97.97,2.03,0,0,0,0.0083,1565.9971,360.51,343.75,210.18
Minnesota,MN,Isanti,2022,FALSE,2,21644.933,0.119,15.872,31831.72,378128.768,0.67998,0.000004,0.000499,0,96.32,3.68,0,0,0,0.0075,1363.7181,-67.66,-66.48,-62.86
Minnesota,MN,Isanti,2023,FALSE,2,34318.547,0.175,15.384,49912.17,580870.777,0.68758,0.000004,0.000308,0,99.42,0.58,0,0,0,0.0114,2230.7948,58.55,47.06,-3.07
Minnesota,MN,Isanti,2024,FALSE,2,24706.833,0.128,12.756,36064.59,420111.856,0.68507,0.000004,0.000354,0,98.96,1.04,0,0,0,0.01,1936.8794,-28.01,-26.86,-17.08
Minnesota,MN,Isanti,2025,FALSE,2,69898.41,0.334,50.12,101580.79,1147201.126,0.68811,0.000003,0.000493,0,99.14,0.86,0,0,0,0.0067,1394.6211,182.91,160.94,292.91
Minnesota,MN,Isanti,2026,TRUE,2,7078.954,0.044,14.194,9527.85,112376.478,0.74297,0.000005,0.00149,0,95.62,4.38,0,0,0,0.0031,498.7286,-89.87,-86.83,-71.68
Minnesota,MN,Itasca,2020,FALSE,2,5023355.594,490.858,2038.651,4629083.33,47968429.253,1.08517,0.000106,0.00044,100,0,0,0,0,0,0.2408,2464.0586,,,
Minnesota,MN,Itasca,2021,FALSE,2,5839025.893,551.392,2429.612,5514264.63,55856728.269,1.05889,0.0001,0.000441,100,0,0,0,0,0,0.2269,2403.275,16.24,12.33,19.18
Minnesota,MN,Itasca,2022,FALSE,2,5877963.544,604.92,2478.537,5597906,56408179.668,1.05003,0.000108,0.000443,100,0,0,0,0,0,0.2441,2371.5456,0.67,9.71,2.01
Minnesota,MN,Itasca,2023,FALSE,2,5682618.346,578.625,2335.304,5502945.38,54229380.094,1.03265,0.000105,0.000424,100,0,0,0,0,0,0.2478,2433.3527,-3.32,-4.35,-5.78
Minnesota,MN,Itasca,2024,FALSE,2,4978176.242,504.19,2064.511,4834470.52,47519293.051,1.02973,0.000104,0.000427,100,0,0,0,0,0,0.2442,2411.3101,-12.4,-12.86,-11.6
Minnesota,MN,Itasca,2025,FALSE,2,6396128.308,587.668,2695.564,6322844.51,61046014.534,1.01159,0.000093,0.000426,100,0,0,0,0,0,0.218,2372.8349,28.48,16.56,30.57
Minnesota,MN,Itasca,2026,TRUE,2,3212830.829,352.716,1310.378,2898744.91,30660228.574,1.10835,0.000122,0.000452,100,0,0,0,0,0,0.2692,2451.8351,-49.77,-39.98,-51.39
Minnesota,MN,Lake,2020,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Minnesota,MN,Lake,2021,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Minnesota,MN,Lake,2022,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Minnesota,MN,Lake,2023,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Minnesota,MN,Lake,2024,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Minnesota,MN,Lake,2025,FALSE,0,0,0,0,0,0,,,,,,,,,,,,,,
Minnesota,MN,Martin,2020,FALSE,6,32961.788,0.164,9.695,40673.34,552603.137,0.8104,0.000004,0.000238,0,100,0,0,0,0,0.0169,3399.875,,,
Minnesota,MN,Martin,2021,FALSE,6,101251.101,0.513,28.243,119255.73,1700860.846,0.84903,0.000004,0.000237,0,100,0,0,0,0,0.0182,3584.9981,207.18,212.8,191.32
Minnesota,MN,Martin,2022,FALSE,6,56969.856,0.289,16.685,66308.72,956278.715,0.85916,0.000004,0.000252,0,100,0,0,0,0,0.0173,3414.4355,-43.73,-43.66,-40.92
Minnesota,MN,Martin,2023,FALSE,6,68279.013,0.344,17.304,78033.53,1148275.161,0.875,0.000004,0.000222,0,100,0,0,0,0,0.0199,3945.8514,19.85,19.03,3.71
Minnesota,MN,Martin,2024,FALSE,6,56585.091,0.285,13.692,63261.12,952168.368,0.89447,0.000005,0.000216,0,100,0,0,0,0,0.0208,4132.7119,-17.13,-17.15,-20.87
Minnesota,MN,Martin,2025,FALSE,6,83824.529,0.423,19.096,93642.26,1410161.447,0.89516,0.000005,0.000204,0,100,0,0,0,0,0.0222,4389.6381,48.14,48.42,39.47
Minnesota,MN,Martin,2026,TRUE,6,30105.821,0.153,13.147,32264.11,465847.676,0.93311,0.000005,0.000407,0,100,0,0,0,0,0.0116,2289.9385,-64.08,-63.83,-31.15
Minnesota,MN,McLeod,2020,FALSE,1,6094.738,0.031,5.392,10154.29,102559.543,0.60021,0.000003,0.000531,0,100,0,0,0,0,0.0057,1130.3297,,,
Minnesota,MN,McLeod,2021,FALSE,1,7567.045,0.038,7.069,14040.62,127324.117,0.53894,0.000003,0.000503,0,100,0,0,0,0,0.0054,1070.4548,24.16,22.58,31.1
Minnesota,MN,McLeod,2022,FALSE,1,10425.291,0.055,8.804,15160.77,175431.453,0.68765,0.000004,0.000581,0,100,0,0,0,0,0.0062,1184.1539,37.77,44.74,24.54
Minnesota,MN,McLeod,2023,FALSE,1,16653.913,0.089,13.926,25383.27,280249.154,0.6561,0.000004,0.000549,0,100,0,0,0,0,0.0064,1195.8863,59.75,61.82,58.18
Minnesota,MN,McLeod,2024,FALSE,1,959.975,0.005,0.959,1397.6,16152.45,0.68687,0.000004,0.000686,0,100,0,0,0,0,0.0052,1001.0167,-94.24,-94.38,-93.11
Minnesota,MN,McLeod,2025,FALSE,1,19013.301,0.103,16.052,28528.62,319949.707,0.66646,0.000004,0.000563,0,100,0,0,0,0,0.0064,1184.4817,1880.6,1960,1573.83
Minnesota,MN,McLeod,2026,TRUE,0,0,0,0,0,0,,,,,,,,,,,,-100,-100,-100
Minnesota,MN,Mower,2020,FALSE,3,21964.841,0.11,16.854,29690.8,369594.822,0.73979,0.000004,0.000568,0,100,0,0,0,0,0.0065,1303.242,,,
Minnesota,MN,Mower,2021,FALSE,3,94375.114,0.461,80.729,125842.16,1551132.132,0.74995,0.000004,0.000642,0,100,0,0,0,0,0.0057,1169.0361,329.66,319.09,378.99
Minnesota,MN,Mower,2022,FALSE,3,86995.354,0.429,68.461,118430.04,1433081.89,0.73457,0.000004,0.000578,0,100,0,0,0,0,0.0063,1270.7286,-7.82,-6.94,-15.2
Minnesota,MN,Mower,2023,FALSE,3,75938.632,0.383,59.672,103601.36,1276418.109,0.73299,0.000004,0.000576,0,100,0,0,0,0,0.0064,1272.6008,-12.71,-10.72,-12.84
Minnesota,MN,Mower,2024,FALSE,3,62403.163,0.314,46.22,85680.03,1047965.917,0.72833,0.000004,0.000539,0,100,0,0,0,0,0.0068,1350.1333,-17.82,-18.02,-22.54
Minnesota,MN,Mower,2025,FALSE,3,113141.125,0.571,72.19,156404.46,1902234.072,0.72339,0.000004,0.000462,0,100,0,0,0,0,0.0079,1567.2687,81.31,81.85,56.19
Minnesota,MN,Mower,2026,TRUE,3,36534.773,0.176,34.449,48090.24,551875.053,0.75971,0.000004,0.000716,0,100,0,0,0,0,0.0051,1060.5467,-67.71,-69.18,-52.28
Minnesota,MN,Olmsted,2020,FALSE,3,6756.715,0.393,30.039,10298.03,177946.086,0.65612,0.000038,0.002917,0,100,0,0,0,0,0.0131,224.9314,,,
Minnesota,MN,Olmsted,2021,FALSE,3,20419.004,1.309,38.007,30902.95,386138.862,0.66075,0.000042,0.00123,0,100,0,0,0,0,0.0344,537.2432,202.2,233.08,26.53
Minnesota,MN,Olmsted,2022,FALSE,3,8257.956,0.308,11.229,10023.6,145790.882,0.82385,0.000031,0.00112,0,100,0,0,0,0,0.0274,735.4133,-59.56,-76.47,-70.46
Minnesota,MN,Olmsted,2023,FALSE,3,22308.155,1.136,40.63,32474.58,444129.557,0.68694,0.000035,0.001251,0,100,0,0,0,0,0.028,549.0562,170.14,268.83,261.83
Minnesota,MN,Olmsted,2024,FALSE,3,16250.635,1.015,35.056,24804.11,337761.892,0.65516,0.000041,0.001413,0,100,0,0,0,0,0.029,463.5622,-27.15,-10.65,-13.72
Minnesota,MN,Olmsted,2025,FALSE,2,766.472,0.138,0.693,621.98,10492.33,1.23231,0.000222,0.001114,0,100,0,0,0,0,0.1991,1106.0202,-95.28,-86.4,-98.02
Minnesota,MN,Otter Tail,2020,FALSE,2,262407.725,749.465,316.154,213124.5,2501980.075,1.23124,0.003517,0.001483,100,0,0,0,0,0,2.3706,829.9997,,,
Minnesota,MN,Otter Tail,2021,FALSE,2,161846.475,495.214,228.604,133610.25,1543154.45,1.21133,0.003706,0.001711,100,0,0,0,0,0,2.1663,707.9774,-38.32,-33.92,-27.69
Minnesota,MN,Pine,2020,FALSE,1,0,0.007,5.557,326.48,9260.9,0,0.000021,0.017021,0,0,100,0,0,0,0.0013,0,,,
Minnesota,MN,Pine,2021,FALSE,1,0,0.018,14.383,1199.18,23970.5,0,0.000015,0.011994,0,0,100,0,0,0,0.0013,0,,157.14,158.83
Minnesota,MN,Pine,2022,FALSE,1,0,0.009,6.95,720.18,11583.4,0,0.000012,0.00965,0,0,100,0,0,0,0.0013,0,,-50,-51.68
Minnesota,MN,Pine,2023,FALSE,1,0,0.003,2.227,224.48,3712.1,0,0.000013,0.009921,0,0,100,0,0,0,0.0013,0,,-66.67,-67.96
Minnesota,MN,Pine,2024,FALSE,1,0,0.003,2.655,248.89,4425,0,0.000012,0.010667,0,0,100,0,0,0,0.0011,0,,0,19.22
Minnesota,MN,Pine,2025,FALSE,1,0,0.006,4.229,430.79,7047.9,0,0.000014,0.009817,0,0,100,0,0,0,0.0014,0,,100,59.28
Minnesota,MN,Pine,2026,TRUE,1,0,0.009,7.395,836.6,12325,0,0.000011,0.008839,0,0,100,0,0,0,0.0012,0,,50,74.86
Minnesota,MN,Ramsey,2020,FALSE,2,1206982.576,6.093,139.264,2745019.6,20309789.155,0.4397,0.000002,0.000051,0,100,0,0,0,0,0.0438,8666.8671,,,
Minnesota,MN,Ramsey,2021,FALSE,2,1401497.564,7.075,158.062,3195664.8,23582931.769,0.43856,0.000002,0.000049,0,100,0,0,0,0,0.0448,8866.7584,16.12,16.12,13.5
Minnesota,MN,Ramsey,2022,FALSE,2,832710.045,4.204,98.86,1867252.35,14011861.474,0.44595,0.000002,0.000053,0,100,0,0,0,0,0.0425,8423.1241,-40.58,-40.58,-37.45
Minnesota,MN,Ramsey,2023,FALSE,2,1090360.779,5.504,122.175,2506403.22,18347374.685,0.43503,0.000002,0.000049,0,100,0,0,0,0,0.0451,8924.5818,30.94,30.92,23.58
Minnesota,MN,Ramsey,2024,FALSE,2,1310958.48,6.618,146.827,3092956.25,22059440.743,0.42385,0.000002,0.000047,0,100,0,0,0,0,0.0451,8928.5927,20.23,20.24,20.18
Minnesota,MN,Ramsey,2025,FALSE,2,1280172.985,6.463,150.65,3028601.55,21541235.134,0.42269,0.000002,0.00005,0,100,0,0,0,0,0.0429,8497.6634,-2.35,-2.34,2.6
Minnesota,MN,Ramsey,2026,TRUE,2,656702.295,3.316,75.214,1557020.74,11050330.652,0.42177,0.000002,0.000048,0,100,0,0,0,0,0.0441,8731.1178,-48.7,-48.69,-50.07
Minnesota,MN,Rice,2020,FALSE,1,305444.77,1.542,37.147,712522.87,5139678.28,0.42868,0.000002,0.000052,0,100,0,0,0,0,0.0415,8222.5959,,,
Minnesota,MN,Rice,2021,FALSE,1,333627.774,1.693,58.87,762701.61,5583446.015,0.43743,0.000002,0.000077,0,100,0,0,0,0,0.0288,5667.1951,9.23,9.79,58.48
Minnesota,MN,Rice,2022,FALSE,1,284902.034,1.438,36.962,676956.5,4794060.715,0.42086,0.000002,0.000055,0,100,0,0,0,0,0.0389,7707.9713,-14.6,-15.06,-37.21
Minnesota,MN,Rice,2023,FALSE,1,430593.137,2.174,46.755,1096536.37,7245578.86,0.39268,0.000002,0.000043,0,100,0,0,0,0,0.0465,9209.5634,51.14,51.18,26.49
Minnesota,MN,Rice,2024,FALSE,1,447912.16,2.261,46.018,1142074.13,7536983.03,0.39219,0.000002,0.00004,0,100,0,0,0,0,0.0491,9733.4121,4.02,4,-1.58
Minnesota,MN,Rice,2025,FALSE,1,322702.31,1.629,29.708,829372.94,5430096.142,0.38909,0.000002,0.000036,0,100,0,0,0,0,0.0548,10862.4717,-27.95,-27.95,-35.44
Minnesota,MN,Rice,2026,TRUE,1,85868.856,0.433,8.94,225343.62,1444902.519,0.38106,0.000002,0.00004,0,100,0,0,0,0,0.0484,9605.0174,-73.39,-73.42,-69.91
Minnesota,MN,Scott,2020,FALSE,6,108389.081,0.63,33.133,158811.33,1827951.462,0.6825,0.000004,0.000209,0,99.78,0.22,0,0,0,0.019,3271.3331,,,
Minnesota,MN,Scott,2021,FALSE,6,102943.552,2.69,94.12,150548.67,1840716.161,0.68379,0.000018,0.000625,0,94.11,5.89,0,0,0,0.0286,1093.7479,-5.02,326.98,184.07
Minnesota,MN,Scott,2022,FALSE,6,68358.937,0.785,36.259,95203.27,1172255.829,0.71803,0.000008,0.000381,0,98.13,1.87,0,0,0,0.0216,1885.2957,-33.6,-70.82,-61.48
Minnesota,MN,Scott,2023,FALSE,6,52789.061,0.437,20.877,69168.86,896881.769,0.76319,0.000006,0.000302,0,99.04,0.96,0,0,0,0.0209,2528.575,-22.78,-44.33,-42.42
Minnesota,MN,Scott,2024,FALSE,6,239092.163,1.641,83.309,324390.64,4044876.316,0.73705,0.000005,0.000257,0,99.46,0.54,0,0,0,0.0197,2869.944,352.92,275.51,299.05
Minnesota,MN,Scott,2025,FALSE,3,320992.267,1.662,91.884,441382.21,5403312.733,0.72724,0.000004,0.000208,0,99.96,0.04,0,0,0,0.0181,3493.4512,34.25,1.28,10.29
Minnesota,MN,Scott,2026,TRUE,2,86931.197,0.439,25.081,118535.49,1462767.362,0.73338,0.000004,0.000212,0,100,0,0,0,0,0.0175,3466.018,-72.92,-73.59,-72.7
Minnesota,MN,Sherburne,2020,FALSE,4,10158927.18,3985.256,6035.701,9627078.1,96935584.746,1.05525,0.000414,0.000627,99.82,0.18,0,0,0,0,0.6603,1683.1396,,,
Minnesota,MN,Sherburne,2021,FALSE,4,10779048.936,4108.94,6686.173,10137928.17,103179644.009,1.06324,0.000405,0.00066,99.06,0.94,0,0,0,0,0.6145,1612.1403,6.1,3.1,10.78
Minnesota,MN,Sherburne,2022,FALSE,4,11504416.856,3861.176,7261.645,10741001.78,109903888.768,1.07107,0.000359,0.000676,99.59,0.41,0,0,0,0,0.5317,1584.2715,6.73,-6.03,8.61
Minnesota,MN,Sherburne,2023,FALSE,4,7900124.556,2636.081,4872.086,7423022.65,75638021.738,1.06427,0.000355,0.000656,99.1,0.9,0,0,0,0,0.5411,1621.5076,-31.33,-31.73,-32.91
Minnesota,MN,Sherburne,2024,FALSE,3,7199569.838,2839.731,4234.249,6930892.86,68896903.993,1.03877,0.00041,0.000611,99.22,0.78,0,0,0,0,0.6707,1700.318,-8.87,7.73,-13.09
Minnesota,MN,Sherburne,2025,FALSE,3,8322959.967,3960.184,5210.682,8031876.28,79994672.855,1.03624,0.000493,0.000649,98.21,1.79,0,0,0,0,0.76,1597.288,15.6,39.46,23.06
Minnesota,MN,Sherburne,2026,TRUE,3,2941996.081,632.402,1660.739,2833744.05,28244595.141,1.0382,0.000223,0.000586,98.22,1.78,0,0,0,0,0.3808,1771.4982,-64.65,-84.03,-68.13
Minnesota,MN,St. Louis,2020,FALSE,4,214446.263,54.48,310.285,16249.4,2161547.832,13.19718,0.003353,0.019095,0,10.71,0,89.29,0,0,0.1756,691.1267,,,
Minnesota,MN,St. Louis,2021,FALSE,4,298013.878,85.752,390.597,90601.74,3422769.47,3.28927,0.000946,0.004311,0,37.99,0,62.01,0,0,0.2195,762.9702,38.97,57.4,25.88
Minnesota,MN,St. Louis,2022,FALSE,4,374288.018,121.918,532.583,120609.1,4314615.27,3.10331,0.001011,0.004416,0,38.94,0,61.06,0,0,0.2289,702.7788,25.59,42.18,36.35
Minnesota,MN,St. Louis,2023,FALSE,4,226063.519,37.33,293.543,109306.86,2781336.098,2.06815,0.000342,0.002685,0,50.89,0,49.11,0,0,0.1272,770.1206,-39.6,-69.38,-44.88
Minnesota,MN,St. Louis,2024,FALSE,4,259122.738,42.481,324.932,170256.1,3416298.441,1.52196,0.00025,0.001908,0,63.02,0,36.98,0,0,0.1307,797.4676,14.62,13.8,10.69
Minnesota,MN,St. Louis,2025,FALSE,4,342347.814,74.64,403.585,208554.03,4387186.761,1.64153,0.000358,0.001935,0,57.58,0,42.42,0,0,0.1849,848.2669,32.12,75.7,24.21
Minnesota,MN,St. Louis,2026,TRUE,4,90791.027,19.934,98.041,48849.17,1128128.155,1.8586,0.000408,0.002007,0,52.69,0,47.31,0,0,0.2033,926.0516,-73.48,-73.29,-75.71
Minnesota,MN,Washington,2020,FALSE,2,1262989.304,492.139,450.814,1604824.43,14458190.289,0.787,0.000307,0.000281,61.44,38.56,0,0,0,0,1.0917,2801.5752,,,
Minnesota,MN,Washington,2021,FALSE,2,1928644.712,799.066,737.766,2305638.77,21204151.348,0.83649,0.000347,0.00032,69.35,30.65,0,0,0,0,1.0831,2614.1686,52.7,62.37,63.65
Minnesota,MN,Washington,2022,FALSE,2,1678933.624,740.01,662.583,1946707.89,18160540.941,0.86245,0.00038,0.00034,72.65,27.35,0,0,0,0,1.1169,2533.922,-12.95,-7.39,-10.19
Minnesota,MN,Washington,2023,FALSE,2,1595249.064,560.079,534.884,2120215.98,18892019.302,0.7524,0.000264,0.000252,55.02,44.98,0,0,0,0,1.0471,2982.4206,-4.98,-24.31,-19.27
Minnesota,MN,Washington,2024,FALSE,2,1296996.729,344.864,359.697,1963980.62,16945303.323,0.66039,0.000176,0.000183,37.65,62.35,0,0,0,0,0.9588,3605.8036,-18.7,-38.43,-32.75
Minnesota,MN,Washington,2025,FALSE,2,1359305.71,559.048,519.19,1594686.6,15009329.74,0.8524,0.000351,0.000326,68.48,31.52,0,0,0,0,1.0768,2618.1277,4.8,62.11,44.34
Minnesota,MN,Washington,2026,TRUE,2,639548.677,205.47,215.588,873741.85,7708680.937,0.73197,0.000235,0.000247,51.78,48.22,0,0,0,0,0.9531,2966.5319,-52.95,-63.25,-58.48
Minnesota,MN,Wright,2020,FALSE,1,0,0.007,5.718,319.5,9529.4,0,0.000022,0.017897,0,0,100,0,0,0,0.0012,0,,,
Minnesota,MN,Wright,2021,FALSE,1,0,0.017,14.181,1190.15,23634.8,0,0.000014,0.011915,0,0,100,0,0,0,0.0012,0,,142.86,148.01
Minnesota,MN,Wright,2022,FALSE,1,0,0.008,6.406,667.36,10677.5,0,0.000012,0.009599,0,0,100,0,0,0,0.0012,0,,-52.94,-54.83
Minnesota,MN,Wright,2023,FALSE,1,0,0.003,2.051,184.32,3419.1,0,0.000016,0.011127,0,0,100,0,0,0,0.0015,0,,-62.5,-67.98
Minnesota,MN,Wright,2024,FALSE,1,0,0.002,1.685,157.94,2807.9,0,0.000013,0.010669,0,0,100,0,0,0,0.0012,0,,-33.33,-17.84
Minnesota,MN,Wright,2025,FALSE,1,0,0.004,3.129,300.63,5215.1,0,0.000013,0.010408,0,0,100,0,0,0,0.0013,0,,100,85.7
Minnesota,MN,Wright,2026,TRUE,1,0,0.008,6.765,771.93,11273.7,0,0.00001,0.008764,0,0,100,0,0,0,0.0012,0,,100,116.2
Mississippi,MS,Attala,2020,FALSE,2,828680.025,4.184,79.952,1990901.18,13944152.135,0.41623,0.000002,0.00004,0,100,0,0,0,0,0.0523,10364.7191,,,
Mississippi,MS,Attala,2021,FALSE,2,1052614.685,5.314,101.206,2507916.75,17712238.064,0.41972,0.000002,0.00004,0,100,0,0,0,0,0.0525,10400.7142,27.02,27.01,26.58
Mississippi,MS,Attala,2022,FALSE,2,1414334.104,7.14,131.394,3364207.23,23798736.276,0.42041,0.000002,0.000039,0,100,0,0,0,0,0.0543,10764.0692,34.36,34.36,29.83
Mississippi,MS,Attala,2023,FALSE,2,1231158.062,6.215,113.864,2983680.09,20716547.76,0.41263,0.000002,0.000038,0,100,0,0,0,0,0.0546,10812.5313,-12.95,-12.96,-13.34
Mississippi,MS,Attala,2024,FALSE,2,1284457.115,6.485,124.3,3028707.88,21613401.331,0.42409,0.000002,0.000041,0,100,0,0,0,0,0.0522,10333.5247,4.33,4.34,9.17
Mississippi,MS,Attala,2025,FALSE,2,962912.793,4.861,94.604,2231091.01,16202911.869,0.43159,0.000002,0.000042,0,100,0,0,0,0,0.0514,10178.3518,-25.03,-25.04,-23.89
Mississippi,MS,Attala,2026,TRUE,2,648267.588,3.273,59.844,1430276.1,10908334.302,0.45325,0.000002,0.000042,0,100,0,0,0,0,0.0547,10832.6246,-32.68,-32.67,-36.74
Mississippi,MS,Benton,2020,FALSE,3,2365371.562,11.941,237.158,5366349.96,39801866.898,0.44078,0.000002,0.000044,0,100,0,0,0,0,0.0504,9973.8215,,,
Mississippi,MS,Benton,2021,FALSE,3,1873437.748,9.458,197.306,4257508.18,31524221.429,0.44003,0.000002,0.000046,0,100,0,0,0,0,0.0479,9495.0876,-20.8,-20.79,-16.8
